2025-08-12T19:25:33.434988Z,puddingislove,355324,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:25:35.224399Z,ElNinja,355916,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:25:42.340329Z,Anilcadz91,359067,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:25:47.887484Z,Fuksi,363175,manual_review,collected only 0% of reported (0_56%)
2025-08-12T19:25:58.269283Z,Tscheche,374053,manual_review,collected only 3% of reported (3_55%)
2025-08-12T19:26:06.918204Z,Tawm,381611,manual_review,collected only 9% of reported (9_60%)
2025-08-12T19:26:10.937574Z,003985,388398,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:26:12.336156Z,MrSake,389227,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:26:17.444045Z,animatedink,391441,manual_review,collected only 2% of reported (2_24%)
2025-08-12T19:26:25.511055Z,ONEESAMAAA,398676,manual_review,collected only 6% of reported (6_50%)
2025-08-12T19:26:36.811865Z,Armitage87,402394,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:26:41.556856Z,imBaBoy,402953,manual_review,collected only 0% of reported (0_40%)
2025-08-12T19:26:43.373228Z,Caps101,404147,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:26:48.088888Z,Ticket,405059,manual_review,collected only 6% of reported (6_33%)
2025-08-12T19:26:56.155486Z,croosboy,410986,manual_review,collected only 0% of reported (0_08%)
2025-08-12T19:27:08.120687Z,scarylarry316,419929,manual_review,collected only 7% of reported (7_64%)
2025-08-12T19:27:09.436327Z,neverchris,419951,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:27:13.830497Z,simukis,420850,manual_review,collected only 4% of reported (4_75%)
